Date,Open,High,Low,Close,Volume
10/2/2020,10594.04,10668.25,10389.82,10477.16,0
10/3/2020,10476.8,10601.27,10475.38,10578.87,0
10/4/2020,10585.15,10699.7,10534.97,10653.73,0
10/5/2020,10653.27,10769.47,10628.32,10743.74,0
10/6/2020,10743.75,10801.48,10533.32,10575.41,0
10/7/2020,10575.19,10679.69,10555.41,10663.35,0
10/8/2020,10663.25,10955.47,10542.64,10884.82,0
10/9/2020,10884.31,11109.01,10841.87,11059.22,0
10/10/2020,11058.78,11484.57,11049.39,11378.03,0
10/11/2020,11373.96,11433.64,11274.08,11328.49,0
10/12/2020,11325.33,11721.44,11229.86,11692.18,0
10/13/2020,11691.32,11704.33,11316.3,11454.94,0
10/14/2020,11453.72,11549.17,11298.88,11383.87,0
10/15/2020,11384.14,11604.15,11272.07,11505.6,0
10/16/2020,11499.04,11545.35,11226.17,11344.58,0
10/17/2020,11344.58,11404.53,11272.41,11349.13,0
10/18/2020,11349.69,11486.34,11344.02,11463.3,0
10/19/2020,11462.26,11818.71,11417.25,11756.21,0
10/20/2020,11755.77,12045.57,11689.99,11930.17,0
10/21/2020,11931.17,12987.71,11899.32,12938.78,0
10/22/2020,12930.05,13233.79,12704.16,13156.22,0
10/23/2020,13154.11,13196.9,12736.37,12919.74,0
10/24/2020,12917.92,13166.83,12888.59,13080.56,0
10/25/2020,13080.69,13346.47,12910.73,13020.76,0
10/26/2020,13020.59,13241.03,12798.27,13056.19,0
10/27/2020,13055.37,13754.04,13050.79,13736.87,0
10/28/2020,13737.79,13855.11,12906.15,13266.97,0
10/29/2020,13267,13642.5,12988.06,13412.45,0
10/30/2020,13410.7,13673.89,13135,13571.37,0
10/31/2020,13569.02,14072.54,13433.06,13875.37,0
11/1/2020,13875.29,13891.75,13631.23,13698.19,0
11/2/2020,13701.09,13828.39,13224.04,13581.91,0
11/3/2020,13581.16,13847.22,13303.27,13832.39,0
11/4/2020,13833.74,14256.47,13541.56,14122.59,0
11/5/2020,14132.21,15561.63,14084.62,15558.93,0
11/6/2020,15558.93,15947.65,15223.12,15612.12,0
11/7/2020,15614.27,15764.99,14441.61,14831.86,0
11/8/2020,14830.73,15653.05,14740.5,15520.06,0
11/9/2020,15522.37,15809.75,14834.05,15253.8,0
11/10/2020,15255.27,15476.84,15099.56,15381.51,0
11/11/2020,15383.44,15978.82,15288.78,15810.4,0
11/12/2020,15802.06,16341.5,15482.05,16226.29,0
11/13/2020,16236.67,16481.47,15977.48,16319.21,0
11/14/2020,16318.59,16354.05,15727.94,16035.72,0
11/15/2020,16036.14,16156.54,15796.89,15942.33,0
11/16/2020,15937.06,16876.16,15878.89,16728.02,0
11/17/2020,16718.7,17852.02,16563.71,17604.11,0
11/18/2020,17605.71,18461.46,17277.3,17835.16,0
11/19/2020,17827.97,18167.56,17367.78,17886.25,0
11/20/2020,17881.16,18812.46,17723.79,18626.02,0
11/21/2020,18629.04,18965.93,18370.12,18631.79,0
11/22/2020,18631.52,18756.34,17644.29,18627.71,0
11/23/2020,18575.37,18693.52,18029.65,18421.21,0
11/24/2020,18422.32,19418.44,18129.23,19126.95,0
11/25/2020,19124.04,19487.42,18647.81,18777.45,0
11/26/2020,18780.77,18904.52,16274.74,17199.82,0
11/27/2020,17199.37,17478.26,16469.18,16991.34,0
11/28/2020,16988.16,17892.2,16897.58,17784.84,0
11/29/2020,17784.14,18345.29,17547.7,18161.34,0
11/30/2020,18159.02,19841.86,18153.13,19490.32,0
12/1/2020,19491.65,19909.56,18225.69,18952.18,0
12/2/2020,18940.97,19332.99,18355.55,19134.12,0
12/3/2020,19127.29,19604.12,18891.88,19482.7,0
12/4/2020,19484.85,19550.08,18620.04,18670.06,0
12/5/2020,18687.68,19172.97,18517.09,19021.04,0
12/6/2020,19021.57,19333.91,18889.2,19145.13,0
12/7/2020,19147.05,19413.15,18911.71,19126.24,0
12/8/2020,19126.86,19294.8,18471.96,18471.96,0
12/9/2020,18389.36,18604.84,17671.52,18560.06,0
12/10/2020,18557.67,18639.14,17921.01,18334.59,0
12/11/2020,18334.6,18382.04,17598.61,18131.57,0
12/12/2020,18135.04,18941.54,18030.01,18886.51,0
12/13/2020,18885.34,19414.57,18738.38,19111.32,0
12/14/2020,19109.56,19332.61,19010.03,19285.96,0
12/15/2020,19288.4,19552.23,19064.88,19472.69,0
12/16/2020,19474,21436.94,19299.98,21397.23,0
12/17/2020,21389.46,23694.54,21235.76,22963.81,0
12/18/2020,22976.26,23270.31,22359.84,23029.28,0
12/19/2020,23030.28,24112.65,22796.34,23919.63,0
12/20/2020,23922.57,24240.62,23108.71,23484.48,0
12/21/2020,23485.42,24076.71,22040.08,23184.78,0
12/22/2020,23174.44,23759.17,22386.91,23723.85,0
12/23/2020,23723.77,24067.12,22666.35,23270.64,0
12/24/2020,23277.11,23724.85,22722.32,23676.98,0
12/25/2020,23701.85,24659.39,23420.47,24565.54,0
12/26/2020,24568,26769.38,24503.49,26376.78,0
12/27/2020,26379.7,28329.16,25833.08,26473.92,0
12/28/2020,26481.85,27429.05,26088.88,26826.48,0
12/29/2020,26857.74,27176.36,25882.73,27011.57,0
12/30/2020,27020.72,28985.33,26937.77,28731.52,0
12/31/2020,28725.66,29301.37,27975.69,29110.37,0
1/1/2021,29129.06,29665.79,28754.58,29340.43,0
1/2/2021,29340.18,33246.64,29040.15,32198.69,0
1/3/2021,32172.1,34770.72,31721.39,33148.12,0
1/4/2021,33146.98,33621.39,28496.8,31387.02,0
1/5/2021,31361.18,34486.79,29997.68,34310.41,0
1/6/2021,34304.01,36477.93,33417,36058.42,0
1/7/2021,36073.46,40335.15,36052.83,39675.41,0
1/8/2021,39700.86,41945.44,36696.09,40717.17,0
1/9/2021,40729.42,41394.99,38798.72,40413.68,0
1/10/2021,40417.03,41422.33,35315.34,38455.04,0
1/11/2021,38450.15,38660.65,30314.05,34470.16,0
1/12/2021,34446.85,36607.99,32526.74,33648.77,0
1/13/2021,33715.59,37804.59,32426.19,37164.99,0
1/14/2021,37165.93,40082.91,36776.45,38872.58,0
1/15/2021,38947.33,39677.43,34459.37,36632.16,0
1/16/2021,36605.81,37942.11,35425.89,36139.13,0
1/17/2021,36146.05,36856.58,33858.58,36214.23,0
1/18/2021,36189.66,37424.07,34809.4,36464.9,0
1/19/2021,36478.45,37862.58,36093.35,36686.14,0
1/20/2021,36684.24,36730.9,33527.07,35008.44,0
1/21/2021,34998.85,35669.53,30080.48,30856.84,0
1/22/2021,30867.09,33850.02,28823.75,32875.82,0
1/23/2021,32873.46,33483.6,31442.25,32085.94,0
1/24/2021,32083.66,33074.48,30992.47,32180.86,0
1/25/2021,32166.01,34877.33,31938.09,32487.45,0
1/26/2021,32460.37,32825.68,30856.71,32736.06,0
1/27/2021,32763.19,32937.04,29272.28,30600.35,0
1/28/2021,30601.89,33548.33,29909.63,33536.97,0
1/29/2021,33535.89,38629.1,31998.4,34488.23,0
1/30/2021,34495.98,34903.21,32875.78,34601.79,0
1/31/2021,34593.86,34593.86,32219.05,33006.07,0
2/1/2021,33008.65,34704.38,32342.7,33561.36,0
2/2/2021,33561.96,36004.08,33464.08,35629.27,0
2/3/2021,35610.12,37525.69,35426.09,37315.17,0
2/4/2021,37310.08,38740.3,36249.68,37293.47,0
2/5/2021,37300.85,38339.88,36638.26,37839.97,0
2/6/2021,37831.63,40982.01,37809.25,40060.73,0
2/7/2021,40046.09,40046.09,37411.6,38828.27,0
2/8/2021,38829.27,44994.26,38077.43,44667.93,0
2/9/2021,44693.05,48192.9,44679.42,46880.5,0
2/10/2021,46893.22,47337.39,43769.39,45229.53,0
2/11/2021,45232.8,48620.26,44061.5,47709.69,0
2/12/2021,47713.78,48919.57,46264.25,47951.53,0
2/13/2021,47943.37,48145.41,46295.18,47141.16,0
2/14/2021,47125.07,49638.86,47090.79,49113.17,0
2/15/2021,49092.84,49105.82,45938.68,48259.33,0
2/16/2021,48321.61,50522.6,47071.46,49134.75,0
2/17/2021,49131.73,52622.27,48968.95,52142.73,0
2/18/2021,52133.95,52542.49,50908.14,51876.35,0
2/19/2021,51870.58,56247.06,50782.89,55466.76,0
2/20/2021,55459.53,57522.13,54196.1,55509.93,0
2/21/2021,55491.95,58346.64,55425.29,57354.87,0
2/22/2021,57365.31,57587.59,48389.98,54157.86,0
2/23/2021,54119.26,54328.9,45016.9,48697.14,0
2/24/2021,48651.85,51359.84,47041.8,48885.21,0
2/25/2021,48871.21,52084.15,47450.01,48125.8,0
2/26/2021,48206.34,48435.06,44200.71,45526.6,0
2/27/2021,45514.16,48313.94,45439.93,45874.17,0
2/28/2021,45850.59,46640.88,43143.76,45272.13,0
3/1/2021,45273.2,49495.28,44976.3,49169.25,0
3/2/2021,49173.23,50220.96,47097.84,47845.16,0
3/3/2021,47849.33,52601.54,47790.59,50601.83,0
3/4/2021,50607.68,51782.52,47516.91,48251,0
3/5/2021,48246.38,49463.36,46351.48,49094.77,0
3/6/2021,49087.75,49179.76,47113.25,48959.95,0
3/7/2021,48964.86,51339.58,48854.33,50515.62,0
3/8/2021,50515.37,51978.39,49343.72,51602.47,0
3/9/2021,51618.45,54882.89,51618.45,54807.49,0
3/10/2021,54842.37,57378.11,53077.9,56941.26,0
3/11/2021,56932.71,58024.18,54338.53,57954.85,0
3/12/2021,57955.32,58141.38,55097.89,57253.43,0
3/13/2021,57241.81,61747.57,56129.51,61086.16,0
3/14/2021,61071.12,61658.02,59335.67,60209.01,0
3/15/2021,60215.76,60727.94,54944.56,56148.67,0
3/16/2021,56160.99,56818.55,53302.87,56308.07,0
3/17/2021,56285.37,58956.28,54185.92,58356.59,0
3/18/2021,58387.26,60070.33,57035.47,57695.57,0
3/19/2021,57656.94,59441.36,56302.82,58531.77,0
3/20/2021,58511.08,59887.11,57842.98,58538.37,0
3/21/2021,58514.8,58589.66,55652.84,57637.37,0
3/22/2021,57611.49,58422.26,53813.08,54574.88,0
3/23/2021,54616.05,55836.27,52990.73,54395.13,0
3/24/2021,54391.53,57192.06,51704.9,52596.73,0
3/25/2021,52536.85,53186.66,50444.41,51757.9,0
3/26/2021,51763.07,54800.24,51269.2,54431.57,0
3/27/2021,54427.9,56551.35,54005.21,56412.04,0
3/28/2021,56409.04,56516.5,54723.56,55143.22,0
3/29/2021,55141.22,58382.24,54922.48,57555.35,0
3/30/2021,57560.06,59397.98,57055.95,58761.78,0
3/31/2021,58758.28,59813.37,56969.29,58949.35,0
4/1/2021,58946.82,59469.44,57959.45,58755.89,0
4/2/2021,58753.21,60057.4,58471.92,58774.31,0
4/3/2021,58766.69,59759.08,57553.93,57679.01,0
4/4/2021,57656.04,58488.93,56501.13,58115.01,0
4/5/2021,58126.03,59215.51,56838.23,58673.43,0
4/6/2021,58680.73,59459.5,57386.01,57927.25,0
4/7/2021,57878.68,58624.31,55471.62,56185.72,0
4/8/2021,56168.54,58145.58,55725.84,57675.68,0
4/9/2021,57673.59,58881.65,57571.12,58340.46,0
4/10/2021,58340.35,61182.46,57869.45,59107.93,0
4/11/2021,59119.8,60659.27,59040.19,59546.6,0
4/12/2021,59571.89,61232.72,59420.66,60002.2,0
4/13/2021,59989.55,63680.47,59820.4,63137.94,0
4/14/2021,63128.33,64830.5,61366.49,62810.22,0
4/15/2021,62778.16,63813.87,62042.25,63460.86,0
4/16/2021,63458.68,63582.92,60061.44,61840.05,0
4/17/2021,61826.37,62539.41,59725.65,60773.59,0
4/18/2021,60773.06,60857.5,52864.15,56352.34,0
4/19/2021,56362.07,57573.59,54297.06,56337.85,0
4/20/2021,56332.63,57085.68,53434.75,57014.44,0
4/21/2021,57049.17,57094.38,54358.36,54816.2,0
4/22/2021,54780.89,55454.84,50552.85,51699.53,0
4/23/2021,51655.72,52217.37,47534.56,50439.98,0
4/24/2021,50359.28,51216.61,48774.88,50876.92,0
4/25/2021,50909.44,50996.92,47090.12,47694.45,0
4/26/2021,47674.91,54388.07,47600.66,53384.26,0
4/27/2021,53403.48,55487.97,52960.22,55323.9,0
4/28/2021,55322.11,56442.68,53907.63,54857.8,0
4/29/2021,54853.51,55208.42,52399.57,53340.24,0
4/30/2021,53349.98,57372.81,53096.56,57046.48,0
5/1/2021,57045.85,58497.46,56967.38,57468.41,0
5/2/2021,57480.92,57961.56,56137.39,56701.56,0
5/3/2021,56701.58,58963.05,56303.03,57130.72,0
5/4/2021,57139.08,57489.45,53334.12,54386.58,0
5/5/2021,54388.6,57939.49,52993.34,56844.82,0
5/6/2021,56855.33,58380.94,55340.92,56386.41,0
5/7/2021,56354.72,58685.05,55344.38,57426.57,0
5/8/2021,57425.37,59521.05,56832.58,58863.02,0
5/9/2021,58869.5,59276.61,56397.64,58101.36,0
5/10/2021,58078.16,59587.02,54292.53,55755.62,0
5/11/2021,55727.96,56927.77,54526.65,56571.94,0
5/12/2021,56580.14,57993.13,53597.32,54579.29,0
5/13/2021,54578.92,54784.32,47054.39,49594.18,0
5/14/2021,49594.06,51549.96,48475.25,49864.94,0
5/15/2021,49861.83,50702.08,46999.03,48449.38,0
5/16/2021,48451.2,49795.69,43942.32,45245.65,0
5/17/2021,45210.91,46637.1,42166.69,43547.62,0
5/18/2021,43520.38,45813.2,42451.07,43010.06,0
5/19/2021,43006.66,43550.53,30108.11,38872.52,0
5/20/2021,38840.66,42505.59,35021.67,40704.35,0
5/21/2021,40763.56,42209.29,33582.72,36663.66,0
5/22/2021,36669.61,38825.32,35294.18,38188.39,0
5/23/2021,38215.3,38360.64,31190.22,34057.92,0
5/24/2021,34070.2,39896,33690.34,38641.79,0
5/25/2021,38531.49,39834.36,36537.16,37983.34,0
5/26/2021,37983.45,40845,37867.15,39102.29,0
5/27/2021,39094.38,40353.77,37225.27,39048.18,0
5/28/2021,38995.3,39168.29,34758.44,35041.21,0
5/29/2021,35046.5,37292.51,33676.01,34679.95,0
5/30/2021,34686.03,36449.9,33459.26,35961.72,0
5/31/2021,35956.92,37470.84,34216.36,36966.57,0
6/1/2021,36943.56,37905.3,35734.9,36389.27,0
6/2/2021,36405.16,38223.98,35941.18,37809.74,0
6/3/2021,37810.76,39481.11,37202.79,38779.5,0
6/4/2021,38766.24,39271.38,35648.19,37220.06,0
6/5/2021,37225.19,37907.75,34852.5,35000.07,0
6/6/2021,35008.99,36446.66,34919.36,35940.32,0
6/7/2021,35944.38,36776.7,33702.66,34136.83,0
6/8/2021,34137.77,34295.78,31062.66,33526.18,0
6/9/2021,33510.52,36850.97,32440.25,36648.45,0
6/10/2021,36655.93,38355.96,35829.96,36658.74,0
6/11/2021,36710.33,37659.36,35995.03,36924.25,0
6/12/2021,36933.54,37486.46,34691.06,35853.81,0
6/13/2021,35831.69,39371.12,34822.1,38899.82,0
6/14/2021,38897,40999.11,38713.82,40284.14,0
6/15/2021,40289.28,41306.66,39586.79,39968.84,0
6/16/2021,39969.72,40486.58,38359,38756.05,0
6/17/2021,38767.13,39526.71,37398.02,37743.33,0
6/18/2021,37750.98,38202.35,35168.03,35681.22,0
6/19/2021,35680.06,36376.3,34887.31,35896.86,0
6/20/2021,35887.74,36113.34,33377.88,35568.15,0
6/21/2021,35563.83,35776.28,31420.58,31499.8,0
6/22/2021,31512.95,33296.18,28935.49,32496.3,0
6/23/2021,32485.75,34796.09,31807.24,33381.18,0
6/24/2021,33365.81,35231.92,32344.94,34797.49,0
6/25/2021,34780.04,35492.77,31500.16,31770.56,0
6/26/2021,31780.86,32661.44,30195.11,31445.12,0
6/27/2021,31466.27,33587.65,31425.24,32844.97,0
6/28/2021,32871.23,35290.72,32843.94,34690.38,0
6/29/2021,34658.73,36566.07,34151,36249.43,0
6/30/2021,36238.69,36254.86,34072.75,34809.39,0
7/1/2021,34822.22,35206.4,32799.1,33505.08,0
7/2/2021,33501.06,33950.68,32733.75,33465.91,0
7/3/2021,33464.59,34929.13,33355.37,34595.26,0
7/4/2021,34579.96,35944.44,34295.89,35866.53,0
7/5/2021,35889.35,35889.35,33180.88,34169.84,0
7/6/2021,34164.49,35088.68,33581.41,33766.68,0
7/7/2021,33765.91,35044.83,33739.41,34250.12,0
7/8/2021,34250.47,34290.54,32118.69,32686.88,0
7/9/2021,32686.84,34002.3,32289.89,33871.27,0
7/10/2021,33861.06,34230.25,33062.36,33431.63,0
7/11/2021,33429.01,34578.63,33335.4,34473.46,0
7/12/2021,34491.35,34635.86,32663.2,32868.73,0
7/13/2021,32866.92,33324.86,32215.24,32583.88,0
7/14/2021,32587.64,33064.55,31627.8,32861.26,0
7/15/2021,32859.57,33184.13,31155.16,31730.85,0
7/16/2021,31675.69,32254.91,31072.93,31745.52,0
7/17/2021,31742.68,31950.85,31201.93,31728.59,0
7/18/2021,31728.95,32438.88,31158.82,31847.65,0
7/19/2021,31848.22,31942.76,30493.68,30783.38,0
7/20/2021,30768.3,31061.78,29324.26,29702.2,0
7/21/2021,29702.39,32811.31,29511.46,31841.66,0
7/22/2021,31844.98,32596.5,31740.27,32163.44,0
7/23/2021,32145.2,32885.9,32039.75,32647.71,0
7/24/2021,32628.62,34516.81,32605.85,34124.62,0
7/25/2021,34125.45,34818.56,33889.29,34587.33,0
7/26/2021,34588.49,40533.88,34491.21,37115.72,0
7/27/2021,37129.87,38771.06,36422.45,38284.35,0
7/28/2021,38357.22,40883.81,38146.43,40102.8,0
7/29/2021,40102.44,40627.74,39324.95,39560.89,0
7/30/2021,39564.38,41497.48,38371.38,41175.53,0
7/31/2021,41202.77,42312.49,41029.41,41980.21,0
8/1/2021,41980.94,42577.89,40668.43,41092.28,0
8/2/2021,41086.36,41201.43,38699.63,39210.46,0
8/3/2021,39213.15,39774.37,37715.48,38322.67,0
8/4/2021,38332.56,39953.33,37528.68,39833.77,0
8/5/2021,39835.53,41402.69,37349.23,40926.51,0
8/6/2021,40930.81,43274.89,39925.2,42482.75,0
8/7/2021,42478.56,44553.06,42478.56,43644.25,0
8/8/2021,43599.7,45299.54,43322.09,44260.26,0
8/9/2021,44256.06,46464.17,42818.07,45719.19,0
8/10/2021,45732.64,46653.92,44680.35,45726.46,0
8/11/2021,45711.73,46760.8,45255.61,46371.31,0
8/12/2021,46353.14,46353.14,43837.03,44249.34,0
8/13/2021,44249.88,47830.31,43904.95,47588.08,0
8/14/2021,47582.41,48128.1,46056.9,47049.75,0
8/15/2021,47049.84,47365,45607.16,46886.01,0
8/16/2021,46883.82,48052.96,45686.24,46069.78,0
8/17/2021,46069.47,47095.94,44593.11,44776.7,0
8/18/2021,44777.68,46021.52,44242.54,44621.77,0
8/19/2021,44600.46,46854.69,43994.64,46623.04,0
8/20/2021,46621.62,49303.87,46363.93,49303.87,0
8/21/2021,49324.85,49793.72,48330.03,49209.17,0
8/22/2021,49197.82,49466.51,48138.82,48713.75,0
8/23/2021,48719.16,50498.85,48653.61,49563.33,0
8/24/2021,49564.04,49858.09,47847.23,48200.97,0
8/25/2021,48204.41,49156.52,47143.96,49076.18,0
8/26/2021,49091.34,49353.67,46470.29,47263.73,0
8/27/2021,47267.68,49165.79,46382.31,48999.27,0
8/28/2021,48997.43,49304.6,48416.97,48972.05,0
8/29/2021,48971.81,49649.32,47865.75,48912.45,0
8/30/2021,48914.56,49396.36,47440.69,48407.41,0
8/31/2021,48405.47,48465.93,46719.36,46958.78,0
9/1/2021,46949.13,49018.21,46556.81,48447.06,0
9/2/2021,48445.81,50357.97,48320.28,49831.8,0
9/3/2021,49828.61,51017.44,48364.94,50250.58,0
9/4/2021,50251.25,50544.77,49519.14,50227.48,0
9/5/2021,50227.99,51808.05,49513.56,51728.37,0
9/6/2021,51724.39,52205.34,51046.41,52114.15,0
9/7/2021,52119.1,52913.02,43954.25,46502.89,0
9/8/2021,46551.68,47348.1,44484.75,46076.86,0
9/9/2021,46072.34,47298.93,45613.22,46487.16,0
9/10/2021,46487.43,47025.41,44237.11,44618.11,0
9/11/2021,44596.74,45984.93,44305.25,45403.88,0
9/12/2021,45402.7,46213.19,44775.81,45287.95,0
9/13/2021,45288.41,46815.71,43559.79,45162.28,0
9/14/2021,45133.23,46955.2,44786.91,46689.74,0
9/15/2021,46656.4,48445.56,46603.79,48183.23,0
9/16/2021,48181.35,48493.45,47053.88,47672.82,0
9/17/2021,47676.35,48166.66,46791.68,47246.82,0
9/18/2021,47268.34,48790.43,46918.7,47908.27,0
9/19/2021,47908.57,48366.87,47130.87,47461.24,0
9/20/2021,47460.42,47607.87,42601.28,43507.05,0
9/21/2021,43509.88,43917.91,39782.26,41435.94,0
9/22/2021,41428.26,44000.85,40250.02,43259.93,0
9/23/2021,43263.52,44930.68,43108.87,44692.63,0
9/24/2021,44694.83,45130.43,40863.19,42953.04,0
9/25/2021,42960.21,43118.11,41726.4,42724.43,0
9/26/2021,42722.92,43729.24,40829.53,43581.93,0
9/27/2021,43583.08,44338.58,42633.73,43096.22,0
9/28/2021,43098.54,43399.52,41144.15,41877.43,0
9/29/2021,41871.78,42571.16,40813.07,41250.15,0
9/30/2021,41247.96,44097.48,41124.65,43774.71,0
10/1/2021,43758.66,48439.2,43310.87,48378.75,0
10/2/2021,48370.82,48462.54,47479.85,48168.25,0
10/3/2021,48152.92,49182.49,47159.87,47809.81,0
10/4/2021,47794.97,49498.73,46966.53,48921.92,0
10/5/2021,48933.36,51884.61,48748.78,51762.19,0
10/6/2021,51762.08,55373.11,50445.19,55108.19,0
10/7/2021,55103.37,55652.91,53470.93,54293.55,0
10/8/2021,54295.27,55994.73,53669.49,54190.68,0
10/9/2021,54189.88,55448.4,53721.75,54865.73,0
10/10/2021,54865.65,56447.09,54192.37,54866.04,0
10/11/2021,54834.27,57819.22,54411.87,57143.78,0
10/12/2021,57156.24,57634.04,54142.16,56046.72,0
10/13/2021,56058.61,57700.65,54284.24,57516.62,0
10/14/2021,57505.82,58510.95,56867.88,57758.19,0
10/15/2021,57761.97,62852.27,56890.84,61199.95,0
10/16/2021,61216.71,62331.49,60175.86,60704.21,0
10/17/2021,60677.52,61420.25,59083.78,60609.91,0
10/18/2021,60629.81,62618.17,59935.54,61780.07,0
10/19/2021,61779.48,64334.62,61440.84,64094.95,0
10/20/2021,64095.36,66961.24,63552.49,65813.09,0
10/21/2021,65811.26,66642.86,62284.86,62698.17,0
10/22/2021,62739.91,63716.08,60060.49,60414.78,0
10/23/2021,60395.83,61730.57,59744.96,61040.65,0
10/24/2021,61039.34,61479.17,59536.6,60964.75,0
10/25/2021,60967.56,63703.9,60660.25,62839.91,0
10/26/2021,62829.54,63279.42,60642.61,60734.57,0
10/27/2021,60828.69,61465.84,58154.72,58801.19,0
10/28/2021,58796.73,62194.08,58164.21,60732.61,0
10/29/2021,60726.84,62954.23,60316.76,62384.75,0
10/30/2021,62385.49,62473.51,60838.42,61503.46,0
10/31/2021,61490.35,62388.41,60041.93,61428.18,0
11/1/2021,61417.06,62470.22,59586.11,61140.2,0
11/2/2021,61134.04,64278.56,60691.05,62980.01,0
11/3/2021,62976.77,63543.13,61133.51,62811.45,0
11/4/2021,62810.04,63098.23,60769.38,61186.79,0
11/5/2021,61186.5,62610.4,60789.77,61133.95,0
11/6/2021,61121.74,61589.51,60132.73,61402.83,0
11/7/2021,61406.77,63097.01,61338.45,62832.63,0
11/8/2021,62841.07,66554.45,62814.05,66539.23,0
11/9/2021,66536.97,68501.65,66343.04,67305.13,0
11/10/2021,67304.57,68976.48,63525.99,65145.62,0
11/11/2021,65139.35,65578.63,64144.41,65210.86,0
11/12/2021,65207.07,65462.48,62322.14,63929,0
11/13/2021,63948.46,64963.55,63407.75,64258.57,0
11/14/2021,64285.3,65312.79,63634.86,64526.58,0
11/15/2021,64532.25,66334.83,63447.95,63962.9,0
11/16/2021,63969.39,63975.66,58798.28,60615.35,0
11/17/2021,60615.2,60830.85,58586.6,59992.05,0
11/18/2021,60004.93,60955.42,56614.61,56614.61,0
11/19/2021,56646.51,58395.53,55669.82,57906.76,0
11/20/2021,57890.68,59779.29,57483.75,59779.29,0
11/21/2021,59760.01,60046.69,58596.33,59160.08,0
11/22/2021,59179.05,59362.87,55698.87,56741.71,0
11/23/2021,56748.21,57880.67,55441.62,57586.02,0
11/24/2021,57588.55,57753.54,55902.3,57010.68,0
11/25/2021,57003.37,59444.44,56992.57,58931.25,0
11/26/2021,58931.26,59361.33,53577.26,54098.98,0
11/27/2021,54095.65,55314.4,53556.96,54917.54,0
11/28/2021,54895.02,56765.79,53529.85,56094.7,0
11/29/2021,56071.91,58900,56071.91,58117.12,0
11/30/2021,58113.09,59245,55958.33,57345.01,0
12/1/2021,57335.8,59112.94,56487.17,57077.67,0
12/2/2021,57103.96,57421.52,55855.48,56887.65,0
12/3/2021,56885,57660.01,51689.48,53440.27,0
12/4/2021,53431,53875.94,44582.47,49303.19,0
12/5/2021,49307,49782.99,47875.12,49338.3,0
12/6/2021,49335.72,51012.83,47241.4,50891.36,0
12/7/2021,50882.34,51988.72,50074.81,50261.86,0
12/8/2021,50268.91,51242.8,48673.1,50230.87,0
12/9/2021,50246.78,50843.37,47327.6,47958.52,0
12/10/2021,47960.24,50112.11,47312.61,47523.61,0
12/11/2021,47522.24,49299.99,46800,48854.78,0
12/12/2021,48853.81,50811.44,48675.65,50330.79,0
12/13/2021,50313.41,50397.52,45841.81,46913.46,0
12/14/2021,46907.8,48669.4,46323.05,48285.9,0
12/15/2021,48280.4,49499.99,46583.25,48752.81,0
12/16/2021,48764.16,49450.74,47529.82,47830.03,0
12/17/2021,47830.86,48009.76,45498.72,46533.98,0
12/18/2021,46515.04,47367.27,45534.88,46807.88,0
12/19/2021,46792.56,48290,46440.57,47360.86,0
12/20/2021,47323.53,47544.94,45577.38,46792.05,0
12/21/2021,46751.6,49330.06,46653.25,49286.28,0
12/22/2021,49296.53,49579.97,48442.56,48997.68,0
12/23/2021,49001.48,51391.51,48039.6,50777.37,0
12/24/2021,50777.39,51865.29,50447.68,50785.3,0
12/25/2021,50796.73,51169.76,50191.27,50633.48,0
12/26/2021,50629.82,51295.33,49558.95,50999.91,0
12/27/2021,51005.67,52093.74,50469.18,51035.36,0
12/28/2021,51035.36,51075.53,47319.73,47701.16,0
12/29/2021,47689.56,48141.91,46591.28,47284.05,44617
12/30/2021,47284.06,47909.58,45983.62,47083.41,156400
12/31/2021,47094.3,48557.97,45682.57,46308.62,165647.6413
1/1/2022,46308.61,47954.79,46142.88,47450.24,97690.4989
1/2/2022,47450.23,47981.14,46669.33,47264.84,89208.10268
1/3/2022,47264.83,47574.76,45704.57,46222.53,123696.6209
1/4/2022,46222.53,47556.92,45490.9,46155.29,153019.763
1/5/2022,46147.77,47063.54,42495.75,43439.93,203519.3104
1/6/2022,43432.7,43800,42429.34,43176.65,169849.4767
1/7/2022,43176.65,43237.09,40803.84,41537.67,211436.177
1/8/2022,41537.67,42300,40586.19,41912.12,132679.7823
1/9/2022,41911.1,42786.67,41204.09,42205.36,98137.28512
1/10/2022,42205.36,42280,39716.04,41604.98,184553.6234
1/11/2022,41602.47,43099.19,41265.87,42717.4,156067.4482
1/12/2022,42717.63,44324.58,42458.49,43860.48,140355.2717
1/13/2022,43860.49,44522.25,42328.15,42614.48,127188.8925
1/14/2022,42611.74,43466.15,41746.89,43263.54,124644.5372
1/15/2022,43263.54,43821.61,42587.03,43259.02,84035.14845
1/16/2022,43259.01,43485.47,42614.42,43207.28,79910.9474
1/17/2022,43209.69,43280.3,41557.38,42094.02,109301.7766
1/18/2022,42094.01,42687.66,41296.54,42495.57,121976.1814
1/19/2022,42493.69,42577.92,41152.34,41989.48,135783.3701
1/20/2022,41989.47,43518.05,40864.09,41175.47,142558.224
1/21/2022,41172.59,41185.17,35560.11,36138.81,317850.877
1/22/2022,36143.5,36849.02,34100.46,34885.46,317395.7186
1/23/2022,34878.55,36159.83,34607.93,35518.32,184536.4982
1/24/2022,35515.58,37471.45,32971.75,36382.17,325739.5657
