Date,Open,High,Low,Close
11/17/2023,1981.175,1993.37,1978.69,1980.79
11/20/2023,1978.57,1985.15,1965.61,1978.015
11/21/2023,1977.785,2007.49,1977.785,1998.41
11/22/2023,1998.63,2006.29,1987,1989.9
11/23/2023,1989.43,1998.57,1989.39,1993.07
11/24/2023,1993.185,2003.64,1991.54,2002.445
11/27/2023,2002,2018.16,2000.68,2014.02
11/28/2023,2015.255,2043.05,2011.8,2040.95
11/29/2023,2041.245,2051.935,2035.645,2044.205
11/30/2023,2044.735,2047.105,2031.625,2036.195
12/1/2023,2037.13,2075.325,2034.015,2070.895
12/4/2023,2074.01,2144.83,2020.675,2029.42
12/5/2023,2029.74,2041.22,2010.05,2019.34
12/6/2023,2019.335,2035.77,2017.5,2025.4
12/7/2023,2026.52,2039.92,2020.39,2028.64
12/8/2023,2028.7,2034.06,1994.85,2002.82
12/11/2023,2003.76,2007.82,1976.08,1981.98
12/12/2023,1982.03,1996.59,1977.26,1979.47
12/13/2023,1979.91,2027.85,1973.14,2027.56
12/14/2023,2028.55,2047.97,2024.515,2036.38
12/15/2023,2036.275,2044.875,2015.715,2018.145
12/18/2023,2019.95,2033.61,2016.06,2027.29
12/19/2023,2027.595,2046.97,2021.8,2040.27
12/20/2023,2040.155,2043.505,2027.545,2031.275
12/21/2023,2032.265,2046.12,2031.635,2045.81
12/22/2023,2049.815,2070.585,2046.815,2053.335
12/26/2023,2053.855,2069.135,2053.19,2068.045
12/27/2023,2068.395,2084.465,2061.585,2077.675
12/28/2023,2077.86,2088.505,2064.765,2065.445
12/29/2023,2066.535,2074.735,2058.415,2063.235
1/2/2024,2063.76,2078.915,2056.285,2058.94
1/3/2024,2059.14,2066.035,2030.775,2041.45
1/4/2024,2042.175,2050.975,2036.495,2043.56
1/5/2024,2043.945,2063.825,2024.875,2043.805
1/8/2024,2045.37,2046.675,2017.815,2028.075
1/9/2024,2028.35,2041.38,2026.18,2030.21
1/10/2024,2030.53,2039.74,2020.53,2024.39
1/11/2024,2024.42,2039.61,2013.4,2028.995
1/12/2024,2029.105,2062.09,2028.88,2047.59
1/15/2024,2048.62,2058.635,2045.905,2054.815
1/16/2024,2054.92,2055.635,2024.395,2028.345
1/17/2024,2028.1,2033.03,2001.95,2006.26
1/18/2024,2006.02,2023.35,2005.92,2023.17
1/19/2024,2024.35,2039.35,2020.46,2028.52
1/22/2024,2029.99,2032.21,2017.22,2021.645
1/23/2024,2021.945,2037.81,2019.71,2029.26
1/24/2024,2029.03,2036.65,2011.36,2014.01
1/25/2024,2014.49,2025.14,2010.6,2020.88
1/26/2024,2020.545,2026.85,2016.07,2018.66
1/29/2024,2023.9,2037.43,2019.45,2032.865
1/30/2024,2032.895,2048.625,2029.275,2036.95
1/31/2024,2037.115,2056.005,2031.145,2039.57
2/1/2024,2039.93,2065.375,2030.165,2054.99
2/2/2024,2054.825,2057.665,2028.015,2036.135
2/5/2024,2039.8,2042.325,2015.005,2025.17
2/6/2024,2025.04,2038.95,2023,2036.05
2/7/2024,2036.055,2044.575,2030.695,2035.145
2/8/2024,2035.2,2038.685,2020.275,2034.48
2/9/2024,2034.57,2037.035,2020.465,2025.175
2/12/2024,2023.51,2027.48,2011.99,2020.035
2/13/2024,2019.885,2032.79,1990.27,1993.245
2/14/2024,1993.295,1996.08,1984.39,1992.35
2/15/2024,1992.575,2008.22,1990.28,2004.3
2/16/2024,2004.335,2015.22,1995.28,2012.03
2/19/2024,2015.2,2023,2012.03,2018.03
2/20/2024,2018,2030.92,2015.08,2024.335
2/21/2024,2024.425,2032.17,2020.24,2026.095
2/22/2024,2025.97,2034.83,2019.86,2024.45
2/23/2024,2024.575,2041.35,2016.11,2036.63
2/26/2024,2034.5,2037.045,2025.155,2031.215
2/27/2024,2031.45,2039.51,2028.84,2030.32
2/28/2024,2030.7,2037.81,2024.59,2034.52
2/29/2024,2035.32,2050.725,2028.195,2044.195
3/1/2024,2043.93,2088.365,2039.125,2083.595
3/4/2024,2082.21,2119.915,2079.535,2114.625
3/5/2024,2114.96,2141.77,2110.53,2127.75
3/6/2024,2127.98,2152.25,2123.81,2147.86
3/7/2024,2148.815,2164.54,2144.35,2160.115
3/8/2024,2159.52,2195.135,2154.125,2177.405
3/11/2024,2177.355,2188.855,2175.255,2181.395
3/12/2024,2181.285,2184.585,2150.715,2158.655
3/13/2024,2158.855,2179.885,2155.865,2174.705
3/14/2024,2174.755,2176.975,2153.015,2161.625
3/15/2024,2161.545,2172.765,2155.285,2156.065
3/18/2024,2155.06,2163.47,2146.15,2161.375
3/19/2024,2161.295,2162.885,2147.305,2158.795
3/20/2024,2158.795,2221.765,2149.715,2200.775
3/21/2024,2200.945,2211.795,2166.735,2181.355
3/22/2024,2181.305,2186.135,2157.255,2165.225
3/25/2024,2166.405,2181.145,2163.755,2172.085
3/26/2024,2172.185,2199.955,2167.855,2178.375
3/27/2024,2178.385,2197.605,2173.805,2192.355
3/28/2024,2192.525,2234.525,2187.435,2233.99
4/1/2024,2239.27,2265.66,2228.63,2251.9
4/2/2024,2251.025,2281.075,2246.85,2280.495
4/3/2024,2280.33,2301.14,2265.8,2300.44
4/4/2024,2299.77,2305.145,2280.985,2291.035
4/5/2024,2290.935,2330.215,2268.005,2323.585
4/8/2024,2324.4,2352.875,2303.045,2339.325
4/9/2024,2338.97,2365.375,2337.005,2352.95
4/10/2024,2352.925,2360.11,2319.59,2334.19
4/11/2024,2333.96,2377.725,2325.905,2372.55
4/12/2024,2371.94,2431.44,2333.99,2343.14
4/15/2024,2363.95,2387.525,2324.655,2383.225
4/16/2024,2382.985,2398.17,2363.13,2382.58
4/17/2024,2382.25,2395.61,2356.655,2360.38
4/18/2024,2361.57,2392.335,2361.57,2379.305
4/19/2024,2378.695,2417.64,2373.05,2387.69
4/22/2024,2386.75,2388.45,2325.4,2327.075
4/23/2024,2327.46,2334.465,2292.055,2322.02
4/24/2024,2321.87,2336.95,2312.17,2316.11
4/25/2024,2315.545,2344.79,2305.58,2332.22
4/26/2024,2332,2352.485,2326.465,2340.085
4/29/2024,2336.49,2346.595,2320.595,2335.74
4/30/2024,2335.345,2336.315,2285.265,2285.94
5/1/2024,2286.555,2328.29,2281.7,2319.305
5/2/2024,2320.46,2326.46,2285.77,2303.67
5/3/2024,2303.845,2320.34,2277.67,2301.52
5/6/2024,2304.565,2331.95,2292.15,2323.97
5/7/2024,2324.43,2329.89,2310.22,2313.99
5/8/2024,2313.825,2321.44,2303.96,2308.385
5/9/2024,2308.495,2347.25,2306.83,2346.3
5/10/2024,2346.385,2378.415,2345.385,2363.435
5/13/2024,2364.4,2364.555,2332.745,2336.465
5/14/2024,2336.005,2359.655,2334.925,2357.985
5/15/2024,2358.205,2390.125,2352.005,2386.085
5/16/2024,2385.855,2397.26,2371.18,2376.74
5/17/2024,2377.09,2419.13,2374.14,2416.5
5/20/2024,2418.63,2450.05,2407.87,2426.36
5/21/2024,2426.48,2433.765,2406.485,2420.935
5/22/2024,2421.175,2426.57,2375.02,2378.74
5/23/2024,2379.775,2383.79,2327.3,2328.885
5/24/2024,2329.04,2347.315,2325.675,2333.825
5/27/2024,2336.24,2358.465,2332.445,2350.845
5/28/2024,2351.59,2364.045,2340.445,2361.215
5/29/2024,2361.06,2362.55,2335.445,2337.81
5/30/2024,2338.175,2351.755,2322.845,2343.245
5/31/2024,2344.15,2359.695,2320.655,2327.825
